                C(4)	                  Ca	                  Mg	                  Cl	                  pH	                  H+	                  pe	             Calcite	       Dolomite(dis)	
  1.223285498026e-04	  1.236302421806e-04	  1.929300871906e-06	  6.455660859189e-06	  9.908106878858e+00	  1.263114627473e-10	 -4.918569023148e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.223284850922e-04	  1.236301774702e-04	  1.929300871905e-06	  6.455660859185e-06	  9.908106715461e+00	  1.263115096046e-10	 -4.960844584059e+00	  1.220004566018e-04	  0.000000000000e+00	
  1.224339470703e-04	  1.233879022826e-04	  1.427971303968e-06	  4.759024535304e-06	  9.908532028987e+00	  1.261808154765e-10	 -5.133647903276e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.224339104346e-04	  1.233878656469e-04	  1.427971303968e-06	  4.759024535302e-06	  9.908531936582e+00	  1.261808419468e-10	 -5.129804235134e+00	  1.220002489110e-04	  0.000000000000e+00	
  1.225130491192e-04	  1.232058151627e-04	  1.047144278481e-06	  3.476171837186e-06	  9.908851866349e+00	  1.260825728652e-10	 -5.061056963595e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.225130287868e-04	  1.232057948303e-04	  1.047144278481e-06	  3.476171837185e-06	  9.908851815107e+00	  1.260825875318e-10	 -5.063621397632e+00	  1.220001331548e-04	  0.000000000000e+00	
  1.225718139873e-04	  1.230703097817e-04	  7.607462111720e-07	  2.515754298251e-06	  9.909090071276e+00	  1.260094212061e-10	 -5.044946971273e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.225718029251e-04	  1.230702987195e-04	  7.607462111719e-07	  2.515754298251e-06	  9.909090043414e+00	  1.260094291760e-10	 -5.045307435719e+00	  1.220000698967e-04	  0.000000000000e+00	
  1.226150307980e-04	  1.229704414363e-04	  5.475179930746e-07	  1.803835608298e-06	  9.909265710053e+00	  1.259554868514e-10	 -5.018591065075e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.226150248978e-04	  1.229704355361e-04	  5.475179930746e-07	  1.803835608298e-06	  9.909265695199e+00	  1.259554910985e-10	 -5.007624243777e+00	  1.220000360011e-04	  0.000000000000e+00	
  1.226464949919e-04	  1.228975514712e-04	  3.903567957871e-07	  1.281344308015e-06	  9.909393927397e+00	  1.259161123075e-10	 -4.949038256012e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.226464919068e-04	  1.228975483861e-04	  3.903567957871e-07	  1.281344308015e-06	  9.909393919632e+00	  1.259161145267e-10	 -4.981620166777e+00	  1.220000181941e-04	  0.000000000000e+00	
  1.226691740894e-04	  1.228448705046e-04	  2.756827255671e-07	  9.016824236395e-07	  9.909486596349e+00	  1.258876503041e-10	 -4.844035850856e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.226691725080e-04	  1.228448689232e-04	  2.756827255671e-07	  9.016824236395e-07	  9.909486592370e+00	  1.258876514411e-10	 -4.852663718893e+00	  1.220000090210e-04	  0.000000000000e+00	
  1.226853582479e-04	  1.228071683882e-04	  1.928509471310e-07	  6.285491031003e-07	  9.909552907066e+00	  1.258672796093e-10	 -4.558997372801e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.226853574533e-04	  1.228071675936e-04	  1.928509471310e-07	  6.285491031003e-07	  9.909552905067e+00	  1.258672801804e-10	 -4.499371741234e+00	  1.220000043875e-04	  0.000000000000e+00	
  1.226967926744e-04	  1.227804515247e-04	  1.336221861216e-07	  4.340121186463e-07	  9.909599884912e+00	  1.258528442805e-10	 -4.911633507848e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.226967922831e-04	  1.227804511334e-04	  1.336221861216e-07	  4.340121186463e-07	  9.909599883928e+00	  1.258528445617e-10	 -4.896049331719e+00	  1.220000020935e-04	  0.000000000000e+00	
  1.227047909995e-04	  1.227617060650e-04	  9.169809077028e-08	  2.968389667640e-07	  9.909632835098e+00	  1.258427164256e-10	 -4.904866291864e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227047908106e-04	  1.227617058761e-04	  9.169809077028e-08	  2.968389667640e-07	  9.909632834623e+00	  1.258427165613e-10	 -4.918123627147e+00	  1.220000009796e-04	  0.000000000000e+00	
  1.227103301250e-04	  1.227486839432e-04	  6.232287383744e-08	  2.010832509505e-07	  9.909655715913e+00	  1.258356813761e-10	 -4.936753511575e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227103300356e-04	  1.227486838538e-04	  6.232287383744e-08	  2.010832509505e-07	  9.909655715688e+00	  1.258356814403e-10	 -4.951738611446e+00	  1.220000004499e-04	  0.000000000000e+00	
  1.227141279524e-04	  1.227397276710e-04	  4.194892563983e-08	  1.349107225238e-07	  9.909671445804e+00	  1.258308433943e-10	 -4.887653792096e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227141279109e-04	  1.227397276295e-04	  4.194892563983e-08	  1.349107225238e-07	  9.909671445699e+00	  1.258308434241e-10	 -4.854255657259e+00	  1.220000002021e-04	  0.000000000000e+00	
  1.227167058954e-04	  1.227336292419e-04	  2.796156028261e-08	  8.964217739787e-08	  9.909682151402e+00	  1.258275495990e-10	 -4.898250040412e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227167058765e-04	  1.227336292230e-04	  2.796156028261e-08	  8.964217739787e-08	  9.909682151355e+00	  1.258275496125e-10	 -4.898696461696e+00	  1.220000000891e-04	  0.000000000000e+00	
  1.227184382866e-04	  1.227295183189e-04	  1.845654980676e-08	  5.898663150177e-08	  9.909689364410e+00	  1.258253296051e-10	  8.237780085042e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227184382783e-04	  1.227295183106e-04	  1.845654980676e-08	  5.898663150177e-08	  9.909689364389e+00	  1.258253296111e-10	  8.221843993459e+00	  1.220000000385e-04	  0.000000000000e+00	
  1.227195907900e-04	  1.227267749960e-04	  1.206341179738e-08	  3.843705991153e-08	  9.909694175355e+00	  1.258238483943e-10	 -4.895180781005e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227195907864e-04	  1.227267749924e-04	  1.206341179738e-08	  3.843705991153e-08	  9.909694175346e+00	  1.258238483969e-10	 -4.936335680890e+00	  1.220000000161e-04	  0.000000000000e+00	
  1.227203498044e-04	  1.227249627537e-04	  7.807342495340e-09	  2.480175830421e-08	  9.909697351794e+00	  1.258228700799e-10	 -4.992924181647e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227203498028e-04	  1.227249627521e-04	  7.807342495340e-09	  2.480175830421e-08	  9.909697351790e+00	  1.258228700811e-10	 -4.965384572620e+00	  1.220000000074e-04	  0.000000000000e+00	
  1.227208446348e-04	  1.227237776872e-04	  5.003043836090e-09	  1.584642809406e-08	  9.909699427821e+00	  1.258222304595e-10	 -4.910734129532e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227208446342e-04	  1.227237776866e-04	  5.003043836090e-09	  1.584642809406e-08	  9.909699427819e+00	  1.258222304600e-10	 -4.915837885217e+00	  1.220000000026e-04	  0.000000000000e+00	
  1.227211639705e-04	  1.227230106061e-04	  3.174319970896e-09	  1.002486620032e-08	  9.909700770878e+00	  1.258218165221e-10	 -4.899549096858e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227211639703e-04	  1.227230106059e-04	  3.174319970896e-09	  1.002486620032e-08	  9.909700770878e+00	  1.258218165223e-10	 -4.846452041697e+00	  1.220000000014e-04	  0.000000000000e+00	
  1.227213679605e-04	  1.227225191363e-04	  1.994088655084e-09	  6.279241754385e-09	  9.909701630902e+00	  1.258215513668e-10	 -4.877363114309e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227213679604e-04	  1.227225191362e-04	  1.994088655084e-09	  6.279241754385e-09	  9.909701630902e+00	  1.258215513669e-10	 -4.891305420266e+00	  1.220000000001e-04	  0.000000000000e+00	
  1.227214969412e-04	  1.227222074671e-04	  1.240268727872e-09	  3.894062466804e-09	  9.909702175989e+00	  1.258213832525e-10	 -4.933062825436e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227214969412e-04	  1.227222074671e-04	  1.240268727872e-09	  3.894062466804e-09	  9.909702175989e+00	  1.258213832526e-10	 -4.946534777504e+00	  1.220000000005e-04	  0.000000000000e+00	
  1.227215776612e-04	  1.227220118457e-04	  7.637988760984e-10	  2.390869434441e-09	  9.909702517924e+00	  1.258212777580e-10	 -4.870239427849e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227215776612e-04	  1.227220118457e-04	  7.637988760984e-10	  2.390869434441e-09	  9.909702517924e+00	  1.258212777580e-10	 -4.883483417667e+00	  1.220000000000e-04	  0.000000000000e+00	
  1.227216276599e-04	  1.227218903256e-04	  4.657716553218e-10	  1.453329471574e-09	  9.909702730214e+00	  1.258212122395e-10	  3.887928945509e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227216276599e-04	  1.227218903256e-04	  4.657716553218e-10	  1.453329471574e-09	  9.909702730214e+00	  1.258212122395e-10	  2.887928945509e+00	  1.219999999998e-04	  0.000000000000e+00	
  1.227216583108e-04	  1.227218156168e-04	  2.813066442461e-10	  8.746606848839e-10	  9.909702860654e+00	  1.258211719689e-10	 -4.517364290829e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227216583108e-04	  1.227218156168e-04	  2.813066442461e-10	  8.746606848839e-10	  9.909702860654e+00	  1.258211719689e-10	 -4.679394586693e+00	  1.220000000001e-04	  0.000000000000e+00	
  1.227216769068e-04	  1.227217701629e-04	  1.683286117130e-10	  5.212179832306e-10	  9.909702939969e+00	  1.258211474737e-10	 -4.869761154992e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227216769068e-04	  1.227217701629e-04	  1.683286117130e-10	  5.212179832306e-10	  9.909702939969e+00	  1.258211474738e-10	 -4.866693636341e+00	  1.220000000004e-04	  0.000000000000e+00	
  1.227216880719e-04	  1.227217427959e-04	  9.986184499586e-11	  3.075990919608e-10	  9.909702987697e+00	  1.258211327291e-10	 -5.017569395960e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227216880718e-04	  1.227217427958e-04	  9.986184499586e-11	  3.075990919608e-10	  9.909702987697e+00	  1.258211327291e-10	 -5.033288359480e+00	  1.219999999999e-04	  0.000000000000e+00	
  1.227216947057e-04	  1.227217264907e-04	  5.880791165222e-11	  1.798451088769e-10	  9.909703016116e+00	  1.258211239467e-10	 -4.599068156002e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227216947057e-04	  1.227217264907e-04	  5.880791165222e-11	  1.798451088769e-10	  9.909703016116e+00	  1.258211239468e-10	 -4.483357132711e+00	  1.220000000000e-04	  0.000000000000e+00	
  1.227216986059e-04	  1.227217168781e-04	  3.445216779591e-11	  1.042480147589e-10	  9.909703032860e+00	  1.258211187703e-10	 -4.834972434327e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227216986059e-04	  1.227217168781e-04	  3.445216779591e-11	  1.042480147589e-10	  9.909703032860e+00	  1.258211187703e-10	 -4.801556408124e+00	  1.219999999997e-04	  0.000000000000e+00	
  1.227217008749e-04	  1.227217112708e-04	  2.015667625792e-11	  5.998813004358e-11	  9.909703042623e+00	  1.258211157515e-10	 -4.989167717926e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227217008749e-04	  1.227217112708e-04	  2.015667625792e-11	  5.998813004358e-11	  9.909703042623e+00	  1.258211157515e-10	 -5.000059937073e+00	  1.219999999996e-04	  0.000000000000e+00	
  1.227217021809e-04	  1.227217080346e-04	  1.185617930135e-11	  3.435238350081e-11	  9.909703048253e+00	  1.258211140099e-10	 -4.913652201054e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227217021810e-04	  1.227217080347e-04	  1.185617930135e-11	  3.435238350081e-11	  9.909703048253e+00	  1.258211140099e-10	 -4.931968978495e+00	  1.219999999999e-04	  0.000000000000e+00	
  1.227217029242e-04	  1.227217061878e-04	  7.091005537940e-12	  1.967065490934e-11	  9.909703051464e+00	  1.258211130162e-10	 -4.675505205473e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227217029243e-04	  1.227217061879e-04	  7.091005537940e-12	  1.967065490934e-11	  9.909703051465e+00	  1.258211130161e-10	 -4.573959610349e+00	  1.220000000001e-04	  0.000000000000e+00	
  1.227217033409e-04	  1.227217051500e-04	  4.397944638242e-12	  1.139226532011e-11	  9.909703053268e+00	  1.258211124580e-10	 -4.798904181690e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227217033410e-04	  1.227217051501e-04	  4.397944638242e-12	  1.139226532011e-11	  9.909703053268e+00	  1.258211124579e-10	 -4.747395742979e+00	  1.219999999998e-04	  0.000000000000e+00	
  1.227217035627e-04	  1.227217045964e-04	  2.954036513354e-12	  6.962586059003e-12	  9.909703054230e+00	  1.258211121601e-10	 -4.877585629847e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227217035627e-04	  1.227217045964e-04	  2.954036513354e-12	  6.962586059003e-12	  9.909703054230e+00	  1.258211121601e-10	 -4.851993907694e+00	  1.219999999998e-04	  0.000000000000e+00	
  1.227217036362e-04	  1.227217044128e-04	  2.473799674744e-12	  5.490992669109e-12	  9.909703054549e+00	  1.258211120614e-10	 -4.706335261262e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227217036362e-04	  1.227217044128e-04	  2.473799674744e-12	  5.490992669109e-12	  9.909703054549e+00	  1.258211120614e-10	 -4.678023267064e+00	  1.219999999999e-04	  0.000000000000e+00	
